SN,PN,DATANAME,DATA
RW1703L02-40,1259317,iRatio0-680,12563
RW1703L02-40,1259317,iRatio0-704,12542
RW1703L02-40,1259317,iRatio0-728,12439
RW1703L02-40,1259317,iRatio0-752,12294
RW1703L02-40,1259317,iRatio0-776,12151
RW1703L02-40,1259317,iRatio0-8,11388
RW1703L02-40,1259317,iRatio0-80,11965
RW1703L02-40,1259317,iRatio0-800,12040
RW1706L05-05,1259317,iRatio0-104,10857
RW1706L05-05,1259317,iRatio0-128,11027
RW1706L05-05,1259317,iRatio0-152,11140
RW1706L05-05,1259317,iRatio0-176,11223
RW1706L05-05,1259317,iRatio0-200,11307
RW1706L05-05,1259317,iRatio0-224,11500
RW1706L05-05,1259317,iRatio0-248,11693
RW1706L05-05,1259317,iRatio0-272,11845
RW1706L05-05,1259317,iRatio0-296,11917
RW1706L05-05,1259317,iRatio0-32,10441
RW1706L05-05,1259317,iRatio0-320,11989
RW1706L05-05,1259317,iRatio0-344,12087
RW1706L05-05,1259317,iRatio0-368,12199
RW1706L05-05,1259317,iRatio0-392,12311
RW1706L05-05,1259317,iRatio0-416,12471
RW1706L05-05,1259317,iRatio0-440,12631
RW1706L05-05,1259317,iRatio0-464,12767
RW1706L05-05,1259317,iRatio0-488,12856
RW1706L05-05,1259317,iRatio0-512,12945
RW1706L05-05,1259317,iRatio0-536,13016
RW1706L05-05,1259317,iRatio0-56,10553
RW1706L05-05,1259317,iRatio0-560,13079
RW1706L05-05,1259317,iRatio0-584,13142
RW1706L05-05,1259317,iRatio0-608,13162
RW1706L05-05,1259317,iRatio0-632,13182
RW1706L05-05,1259317,iRatio0-656,13209
RW1706L05-05,1259317,iRatio0-680,13248
RW1706L05-05,1259317,iRatio0-704,13287
RW1706L05-05,1259317,iRatio0-728,13325
RW1706L05-05,1259317,iRatio0-752,13363
RW1706L05-05,1259317,iRatio0-776,13400
RW1706L05-05,1259317,iRatio0-8,10329
RW1706L05-05,1259317,iRatio0-80,10686
RW1706L05-05,1259317,iRatio0-800,13399
RW1706L05-23,1259317,iRatio0-104,12260
RW1706L05-23,1259317,iRatio0-128,12390
RW1706L05-23,1259317,iRatio0-152,12442
RW1706L05-23,1259317,iRatio0-176,12454
RW1706L05-23,1259317,iRatio0-200,12468
RW1706L05-23,1259317,iRatio0-224,12405
RW1706L05-23,1259317,iRatio0-248,12343
RW1706L05-23,1259317,iRatio0-272,12332
RW1706L05-23,1259317,iRatio0-296,12424
RW1706L05-23,1259317,iRatio0-32,11989
RW1706L05-23,1259317,iRatio0-320,12513
RW1706L05-23,1259317,iRatio0-344,12530
RW1706L05-23,1259317,iRatio0-368,12510
RW1706L05-23,1259317,iRatio0-392,12490
RW1706L05-23,1259317,iRatio0-416,12554
RW1706L05-23,1259317,iRatio0-440,12617
RW1706L05-23,1259317,iRatio0-464,12659
RW1706L05-23,1259317,iRatio0-488,12658
RW1706L05-23,1259317,iRatio0-512,12656
RW1706L05-23,1259317,iRatio0-536,12601
RW1706L05-23,1259317,iRatio0-56,12048
RW1706L05-23,1259317,iRatio0-560,12516
RW1706L05-23,1259317,iRatio0-584,12433
RW1706L05-23,1259317,iRatio0-608,12331
RW1706L05-23,1259317,iRatio0-632,12230
RW1706L05-23,1259317,iRatio0-656,12131
RW1706L05-23,1259317,iRatio0-680,12039
RW1706L05-23,1259317,iRatio0-704,11947
RW1706L05-23,1259317,iRatio0-728,11899
RW1706L05-23,1259317,iRatio0-752,11876
RW1706L05-23,1259317,iRatio0-776,11851
RW1706L05-23,1259317,iRatio0-8,11930
RW1706L05-23,1259317,iRatio0-80,12130
RW1706L05-23,1259317,iRatio0-800,11644
RW1708L01-03,1259317,iRatio0-104,10720
RW1708L01-03,1259317,iRatio0-128,10766
RW1708L01-03,1259317,iRatio0-152,10930
RW1708L01-03,1259317,iRatio0-176,11153
RW1708L01-03,1259317,iRatio0-200,11375
RW1708L01-03,1259317,iRatio0-224,11501
RW1708L01-03,1259317,iRatio0-248,11627
RW1708L01-03,1259317,iRatio0-272,11739
RW1708L01-03,1259317,iRatio0-296,11826
RW1708L01-03,1259317,iRatio0-32,10571
RW1708L01-03,1259317,iRatio0-320,11911
RW1708L01-03,1259317,iRatio0-344,12035
RW1708L01-03,1259317,iRatio0-368,12178
RW1708L01-03,1259317,iRatio0-392,12322
RW1708L01-03,1259317,iRatio0-416,12286
RW1708L01-03,1259317,iRatio0-440,12249
RW1708L01-03,1259317,iRatio0-464,12228
RW1708L01-03,1259317,iRatio0-488,12233
RW1708L01-03,1259317,iRatio0-512,12238
RW1708L01-03,1259317,iRatio0-536,12298
RW1708L01-03,1259317,iRatio0-56,10623
RW1708L01-03,1259317,iRatio0-560,12386
RW1708L01-03,1259317,iRatio0-584,12472
RW1708L01-03,1259317,iRatio0-608,12562
RW1708L01-03,1259317,iRatio0-632,12651
RW1708L01-03,1259317,iRatio0-656,12679
RW1708L01-03,1259317,iRatio0-680,12581
RW1708L01-03,1259317,iRatio0-704,12483
RW1708L01-03,1259317,iRatio0-728,12380
RW1708L01-03,1259317,iRatio0-752,12276
RW1708L01-03,1259317,iRatio0-776,12170
RW1708L01-03,1259317,iRatio0-8,10519
RW1708L01-03,1259317,iRatio0-80,10675
RW1708L01-03,1259317,iRatio0-800,12120
RW1708L01-08,1259317,iRatio0-104,10768
RW1708L01-08,1259317,iRatio0-128,10922
RW1708L01-08,1259317,iRatio0-152,11050
RW1708L01-08,1259317,iRatio0-176,11165
RW1708L01-08,1259317,iRatio0-200,11279
RW1708L01-08,1259317,iRatio0-224,11424
RW1708L01-08,1259317,iRatio0-248,11571
RW1708L01-08,1259317,iRatio0-272,11733
RW1708L01-08,1259317,iRatio0-296,11929
RW1708L01-08,1259317,iRatio0-32,10217
RW1708L01-08,1259317,iRatio0-320,12125
RW1708L01-08,1259317,iRatio0-344,12273
RW1708L01-08,1259317,iRatio0-368,12395
RW1708L01-08,1259317,iRatio0-392,12517
RW1708L01-08,1259317,iRatio0-416,12476
RW1708L01-08,1259317,iRatio0-440,12435
RW1708L01-08,1259317,iRatio0-464,12479
RW1708L01-08,1259317,iRatio0-488,12698
RW1708L01-08,1259317,iRatio0-512,12916
RW1708L01-08,1259317,iRatio0-536,12947
RW1708L01-08,1259317,iRatio0-56,10423
RW1708L01-08,1259317,iRatio0-560,12884
RW1708L01-08,1259317,iRatio0-584,12822
RW1708L01-08,1259317,iRatio0-608,12870
RW1708L01-08,1259317,iRatio0-632,12919
RW1708L01-08,1259317,iRatio0-656,13004
RW1708L01-08,1259317,iRatio0-680,13162
RW1708L01-08,1259317,iRatio0-704,13320
RW1708L01-08,1259317,iRatio0-728,13373
RW1708L01-08,1259317,iRatio0-752,13373
RW1708L01-08,1259317,iRatio0-776,13374
RW1708L01-08,1259317,iRatio0-8,10010
RW1708L01-08,1259317,iRatio0-80,10612
RW1708L01-08,1259317,iRatio0-800,13161
RW1712L02-03,1259317,iRatio0-104,11671
RW1712L02-03,1259317,iRatio0-128,11734
RW1712L02-03,1259317,iRatio0-152,11825
RW1712L02-03,1259317,iRatio0-176,11924
RW1712L02-03,1259317,iRatio0-200,12024
RW1712L02-03,1259317,iRatio0-224,12097
RW1712L02-03,1259317,iRatio0-248,12169
RW1712L02-03,1259317,iRatio0-272,12215
RW1712L02-03,1259317,iRatio0-296,12216
RW1712L02-03,1259317,iRatio0-32,11477
RW1712L02-03,1259317,iRatio0-320,12222
RW1712L02-03,1259317,iRatio0-344,12226
RW1712L02-03,1259317,iRatio0-368,12227
RW1712L02-03,1259317,iRatio0-392,12230
RW1712L02-03,1259317,iRatio0-416,12314
RW1712L02-03,1259317,iRatio0-440,12395
RW1712L02-03,1259317,iRatio0-464,12431
RW1712L02-03,1259317,iRatio0-488,12365
RW1712L02-03,1259317,iRatio0-512,12300
RW1712L02-03,1259317,iRatio0-536,12250
RW1712L02-03,1259317,iRatio0-56,11540
RW1712L02-03,1259317,iRatio0-560,12208
RW1712L02-03,1259317,iRatio0-584,12167
RW1712L02-03,1259317,iRatio0-608,12177
RW1712L02-03,1259317,iRatio0-632,12183
RW1712L02-03,1259317,iRatio0-656,12163
RW1712L02-03,1259317,iRatio0-680,12087
RW1712L02-03,1259317,iRatio0-704,12008
RW1712L02-03,1259317,iRatio0-728,11967
RW1712L02-03,1259317,iRatio0-752,11944
RW1712L02-03,1259317,iRatio0-776,11922
RW1712L02-03,1259317,iRatio0-8,11414
RW1712L02-03,1259317,iRatio0-80,11606
RW1712L02-03,1259317,iRatio0-800,11706
RW1712L02-06,1259317,iRatio0-104,10618
RW1712L02-06,1259317,iRatio0-128,10796
RW1712L02-06,1259317,iRatio0-152,10877
RW1712L02-06,1259317,iRatio0-176,10910
RW1712L02-06,1259317,iRatio0-200,10943
RW1712L02-06,1259317,iRatio0-224,11153
RW1712L02-06,1259317,iRatio0-248,11362
RW1712L02-06,1259317,iRatio0-272,11563
RW1712L02-06,1259317,iRatio0-296,11744
RW1712L02-06,1259317,iRatio0-32,10192
RW1712L02-06,1259317,iRatio0-320,11926
RW1712L02-06,1259317,iRatio0-344,12110
RW1712L02-06,1259317,iRatio0-368,12294
RW1712L02-06,1259317,iRatio0-392,12479
RW1712L02-06,1259317,iRatio0-416,12497
RW1712L02-06,1259317,iRatio0-440,12515
RW1712L02-06,1259317,iRatio0-464,12571
RW1712L02-06,1259317,iRatio0-488,12704
RW1712L02-06,1259317,iRatio0-512,12836
RW1712L02-06,1259317,iRatio0-536,12819
RW1712L02-06,1259317,iRatio0-56,10304
RW1712L02-06,1259317,iRatio0-560,12729
RW1712L02-06,1259317,iRatio0-584,12638
RW1712L02-06,1259317,iRatio0-608,12700
RW1712L02-06,1259317,iRatio0-632,12763
RW1712L02-06,1259317,iRatio0-656,12802
RW1712L02-06,1259317,iRatio0-680,12797
RW1712L02-06,1259317,iRatio0-704,12790
RW1712L02-06,1259317,iRatio0-728,12746
RW1712L02-06,1259317,iRatio0-752,12684
RW1712L02-06,1259317,iRatio0-776,12620
RW1712L02-06,1259317,iRatio0-8,10080
RW1712L02-06,1259317,iRatio0-80,10439
RW1712L02-06,1259317,iRatio0-800,12480
RW1712L02-08,1259317,iRatio0-104,11330
RW1712L02-08,1259317,iRatio0-128,11482
RW1712L02-08,1259317,iRatio0-152,11579
RW1712L02-08,1259317,iRatio0-176,11649
RW1712L02-08,1259317,iRatio0-200,11718
RW1712L02-08,1259317,iRatio0-224,11770
RW1712L02-08,1259317,iRatio0-248,11825
RW1712L02-08,1259317,iRatio0-272,11936
RW1712L02-08,1259317,iRatio0-296,12150
RW1712L02-08,1259317,iRatio0-32,11039
RW1712L02-08,1259317,iRatio0-320,12369
RW1712L02-08,1259317,iRatio0-344,12417
RW1712L02-08,1259317,iRatio0-368,12369
RW1712L02-08,1259317,iRatio0-392,12324
RW1712L02-08,1259317,iRatio0-416,12539
RW1712L02-08,1259317,iRatio0-440,12750
RW1712L02-08,1259317,iRatio0-464,12842
RW1712L02-08,1259317,iRatio0-488,12703
RW1712L02-08,1259317,iRatio0-512,12561
RW1712L02-08,1259317,iRatio0-536,12643
RW1712L02-08,1259317,iRatio0-56,11089
RW1712L02-08,1259317,iRatio0-560,12837
RW1712L02-08,1259317,iRatio0-584,13036
RW1712L02-08,1259317,iRatio0-608,13154
RW1712L02-08,1259317,iRatio0-632,13274
RW1712L02-08,1259317,iRatio0-656,13341
RW1712L02-08,1259317,iRatio0-680,13290
RW1712L02-08,1259317,iRatio0-704,13236
RW1712L02-08,1259317,iRatio0-728,13258
RW1712L02-08,1259317,iRatio0-752,13315
RW1712L02-08,1259317,iRatio0-776,13368
RW1712L02-08,1259317,iRatio0-8,10987
RW1712L02-08,1259317,iRatio0-80,11175
RW1712L02-08,1259317,iRatio0-800,13429
RW1712L02-11,1259317,iRatio0-104,9867
RW1712L02-11,1259317,iRatio0-128,10028
RW1712L02-11,1259317,iRatio0-152,10149
RW1712L02-11,1259317,iRatio0-176,10251
RW1712L02-11,1259317,iRatio0-200,10349
RW1712L02-11,1259317,iRatio0-224,10566
RW1712L02-11,1259317,iRatio0-248,10781
RW1712L02-11,1259317,iRatio0-272,11007
RW1712L02-11,1259317,iRatio0-296,11256
RW1712L02-11,1259317,iRatio0-32,9317
RW1712L02-11,1259317,iRatio0-320,11508
RW1712L02-11,1259317,iRatio0-344,11706
RW1712L02-11,1259317,iRatio0-368,11878
RW1712L02-11,1259317,iRatio0-392,12051
RW1712L02-11,1259317,iRatio0-416,12114
RW1712L02-11,1259317,iRatio0-440,12178
RW1712L02-11,1259317,iRatio0-464,12227
RW1712L02-11,1259317,iRatio0-488,12244
RW1712L02-11,1259317,iRatio0-512,12259
RW1712L02-11,1259317,iRatio0-536,12364
RW1712L02-11,1259317,iRatio0-56,9516
RW1712L02-11,1259317,iRatio0-560,12514
RW1712L02-11,1259317,iRatio0-584,12663
RW1712L02-11,1259317,iRatio0-608,12776
RW1712L02-11,1259317,iRatio0-632,12888
RW1712L02-11,1259317,iRatio0-656,12960
RW1712L02-11,1259317,iRatio0-680,12948
RW1712L02-11,1259317,iRatio0-704,12938
RW1712L02-11,1259317,iRatio0-728,13107
RW1712L02-11,1259317,iRatio0-752,13366
RW1712L02-11,1259317,iRatio0-776,13626
RW1712L02-11,1259317,iRatio0-8,9118
RW1712L02-11,1259317,iRatio0-80,9704
RW1712L02-11,1259317,iRatio0-800,13460
RW1712L02-22,1259317,iRatio0-104,10989
RW1712L02-22,1259317,iRatio0-128,11224
RW1712L02-22,1259317,iRatio0-152,11320
RW1712L02-22,1259317,iRatio0-176,11350
RW1712L02-22,1259317,iRatio0-200,11377
RW1712L02-22,1259317,iRatio0-224,11376
RW1712L02-22,1259317,iRatio0-248,11369
RW1712L02-22,1259317,iRatio0-272,11453
RW1712L02-22,1259317,iRatio0-296,11711
RW1712L02-22,1259317,iRatio0-32,10448
RW1712L02-22,1259317,iRatio0-320,11975
RW1712L02-22,1259317,iRatio0-344,12154
RW1712L02-22,1259317,iRatio0-368,12287
RW1712L02-22,1259317,iRatio0-392,12424
RW1712L02-22,1259317,iRatio0-416,12468
RW1712L02-22,1259317,iRatio0-440,12512
RW1712L02-22,1259317,iRatio0-464,12622
RW1712L02-22,1259317,iRatio0-488,12840
RW1712L02-22,1259317,iRatio0-512,13057
RW1712L02-22,1259317,iRatio0-536,13210
RW1712L02-22,1259317,iRatio0-56,10586
RW1712L02-22,1259317,iRatio0-560,13333
RW1712L02-22,1259317,iRatio0-584,13455
RW1712L02-22,1259317,iRatio0-608,13374
RW1712L02-22,1259317,iRatio0-632,13293
RW1712L02-22,1259317,iRatio0-656,13273
RW1712L02-22,1259317,iRatio0-680,13383
RW1712L02-22,1259317,iRatio0-704,13489
RW1712L02-22,1259317,iRatio0-728,13570
RW1712L02-22,1259317,iRatio0-752,13632
RW1712L02-22,1259317,iRatio0-776,13696
RW1712L02-22,1259317,iRatio0-8,10316
RW1712L02-22,1259317,iRatio0-80,10752
RW1712L02-22,1259317,iRatio0-800,13787
RW1712L02-23,1259317,iRatio0-104,11198
RW1712L02-23,1259317,iRatio0-128,11246
RW1712L02-23,1259317,iRatio0-152,11298
RW1712L02-23,1259317,iRatio0-176,11352
RW1712L02-23,1259317,iRatio0-200,11404
RW1712L02-23,1259317,iRatio0-224,11514
RW1712L02-23,1259317,iRatio0-248,11625
RW1712L02-23,1259317,iRatio0-272,11722
RW1712L02-23,1259317,iRatio0-296,11807
RW1712L02-23,1259317,iRatio0-32,10939
RW1712L02-23,1259317,iRatio0-320,11890
RW1712L02-23,1259317,iRatio0-344,11990
RW1712L02-23,1259317,iRatio0-368,12097
RW1712L02-23,1259317,iRatio0-392,12209
RW1712L02-23,1259317,iRatio0-416,12275
RW1712L02-23,1259317,iRatio0-440,12347
RW1712L02-23,1259317,iRatio0-464,12366
RW1712L02-23,1259317,iRatio0-488,12285
RW1712L02-23,1259317,iRatio0-512,12202
RW1712L02-23,1259317,iRatio0-536,12150
RW1712L02-23,1259317,iRatio0-56,11056
RW1712L02-23,1259317,iRatio0-560,12112
RW1712L02-23,1259317,iRatio0-584,12072
RW1712L02-23,1259317,iRatio0-608,12018
RW1712L02-23,1259317,iRatio0-632,11964
RW1712L02-23,1259317,iRatio0-656,11864
RW1712L02-23,1259317,iRatio0-680,11675
RW1712L02-23,1259317,iRatio0-704,11486
RW1712L02-23,1259317,iRatio0-728,11393
RW1712L02-23,1259317,iRatio0-752,11344
RW1712L02-23,1259317,iRatio0-776,11296
RW1712L02-23,1259317,iRatio0-8,10819
RW1712L02-23,1259317,iRatio0-80,11153
RW1712L02-23,1259317,iRatio0-800,11332
RW1720L01-29,1259317,iRatio0-104,11661
RW1720L01-29,1259317,iRatio0-128,11732
RW1720L01-29,1259317,iRatio0-152,11816
RW1720L01-29,1259317,iRatio0-176,11905
RW1720L01-29,1259317,iRatio0-200,11994
RW1720L01-29,1259317,iRatio0-224,12065
RW1720L01-29,1259317,iRatio0-248,12136
RW1720L01-29,1259317,iRatio0-272,12220
RW1720L01-29,1259317,iRatio0-296,12331
RW1720L01-29,1259317,iRatio0-32,11344
RW1720L01-29,1259317,iRatio0-320,12442
RW1720L01-29,1259317,iRatio0-344,12503
RW1720L01-29,1259317,iRatio0-368,12540
RW1720L01-29,1259317,iRatio0-392,12576
RW1720L01-29,1259317,iRatio0-416,12666
RW1720L01-29,1259317,iRatio0-440,12756
RW1720L01-29,1259317,iRatio0-464,12820
RW1720L01-29,1259317,iRatio0-488,12827
RW1720L01-29,1259317,iRatio0-512,12835
RW1720L01-29,1259317,iRatio0-536,12929
RW1720L01-29,1259317,iRatio0-56,11478
RW1720L01-29,1259317,iRatio0-560,13066
RW1720L01-29,1259317,iRatio0-584,13203
RW1720L01-29,1259317,iRatio0-608,13209
RW1720L01-29,1259317,iRatio0-632,13214
RW1720L01-29,1259317,iRatio0-656,13255
RW1720L01-29,1259317,iRatio0-680,13369
RW1720L01-29,1259317,iRatio0-704,13482
RW1720L01-29,1259317,iRatio0-728,13547
RW1720L01-29,1259317,iRatio0-752,13590
RW1720L01-29,1259317,iRatio0-776,13632
RW1720L01-29,1259317,iRatio0-8,11212
RW1720L01-29,1259317,iRatio0-80,11590
RW1720L01-29,1259317,iRatio0-800,13754
RW1720L01-41,1259317,iRatio0-104,10773
RW1720L01-41,1259317,iRatio0-128,10853
RW1720L01-41,1259317,iRatio0-152,10938
RW1720L01-41,1259317,iRatio0-176,11025
RW1720L01-41,1259317,iRatio0-200,11112
RW1720L01-41,1259317,iRatio0-224,11188
RW1720L01-41,1259317,iRatio0-248,11264
RW1720L01-41,1259317,iRatio0-272,11341
RW1720L01-41,1259317,iRatio0-296,11418
RW1720L01-41,1259317,iRatio0-32,10525
RW1720L01-41,1259317,iRatio0-320,11496
RW1720L01-41,1259317,iRatio0-344,11576
RW1720L01-41,1259317,iRatio0-368,11656
RW1720L01-41,1259317,iRatio0-392,11735
RW1720L01-41,1259317,iRatio0-416,11830
RW1720L01-41,1259317,iRatio0-440,11924
RW1720L01-41,1259317,iRatio0-464,12000
RW1720L01-41,1259317,iRatio0-488,12040
RW1720L01-41,1259317,iRatio0-512,12078
RW1720L01-41,1259317,iRatio0-536,12185
RW1720L01-41,1259317,iRatio0-56,10609
RW1720L01-41,1259317,iRatio0-560,12326
RW1720L01-41,1259317,iRatio0-584,12466
RW1720L01-41,1259317,iRatio0-608,12577
RW1720L01-41,1259317,iRatio0-632,12689
RW1720L01-41,1259317,iRatio0-656,12762
RW1720L01-41,1259317,iRatio0-680,12759
RW1720L01-41,1259317,iRatio0-704,12756
RW1720L01-41,1259317,iRatio0-728,12841
RW1720L01-41,1259317,iRatio0-752,12970
RW1720L01-41,1259317,iRatio0-776,13100
RW1720L01-41,1259317,iRatio0-8,10441
RW1720L01-41,1259317,iRatio0-80,10691
RW1720L01-41,1259317,iRatio0-800,13271
RW1721L01-14,1259317,iRatio0-104,11397
RW1721L01-14,1259317,iRatio0-128,11530
RW1721L01-14,1259317,iRatio0-152,11587
RW1721L01-14,1259317,iRatio0-176,11607
RW1721L01-14,1259317,iRatio0-200,11625
RW1721L01-14,1259317,iRatio0-224,11624
RW1721L01-14,1259317,iRatio0-248,11622
RW1721L01-14,1259317,iRatio0-272,11680
RW1721L01-14,1259317,iRatio0-296,11855
RW1721L01-14,1259317,iRatio0-32,11068
RW1721L01-14,1259317,iRatio0-320,12033
RW1721L01-14,1259317,iRatio0-344,12100
RW1721L01-14,1259317,iRatio0-368,12113
RW1721L01-14,1259317,iRatio0-392,12125
RW1721L01-14,1259317,iRatio0-416,12066
RW1721L01-14,1259317,iRatio0-440,12008
RW1721L01-14,1259317,iRatio0-464,11971
RW1721L01-14,1259317,iRatio0-488,11978
RW1721L01-14,1259317,iRatio0-512,11985
RW1721L01-14,1259317,iRatio0-536,12042
RW1721L01-14,1259317,iRatio0-56,11158
RW1721L01-14,1259317,iRatio0-560,12126
RW1721L01-14,1259317,iRatio0-584,12210
RW1721L01-14,1259317,iRatio0-608,12103
RW1721L01-14,1259317,iRatio0-632,11997
RW1721L01-14,1259317,iRatio0-656,11913
RW1721L01-14,1259317,iRatio0-680,11874
RW1721L01-14,1259317,iRatio0-704,11836
RW1721L01-14,1259317,iRatio0-728,11726
RW1721L01-14,1259317,iRatio0-752,11581
RW1721L01-14,1259317,iRatio0-776,11437
RW1721L01-14,1259317,iRatio0-8,10978
RW1721L01-14,1259317,iRatio0-80,11264
RW1721L01-14,1259317,iRatio0-800,11504
RW1721L01-25,1259317,iRatio0-104,11809
RW1721L01-25,1259317,iRatio0-128,11786
RW1721L01-25,1259317,iRatio0-152,11798
RW1721L01-25,1259317,iRatio0-176,11831
RW1721L01-25,1259317,iRatio0-200,11858
RW1721L01-25,1259317,iRatio0-224,11921
RW1721L01-25,1259317,iRatio0-248,11989
RW1721L01-25,1259317,iRatio0-272,12044
RW1721L01-25,1259317,iRatio0-296,12086
RW1721L01-25,1259317,iRatio0-32,11743
RW1721L01-25,1259317,iRatio0-320,12119
RW1721L01-25,1259317,iRatio0-344,12228
RW1721L01-25,1259317,iRatio0-368,12363
RW1721L01-25,1259317,iRatio0-392,12504
RW1721L01-25,1259317,iRatio0-416,12600
RW1721L01-25,1259317,iRatio0-440,12689
RW1721L01-25,1259317,iRatio0-464,12749
RW1721L01-25,1259317,iRatio0-488,12718
RW1721L01-25,1259317,iRatio0-512,12686
RW1721L01-25,1259317,iRatio0-536,12743
RW1721L01-25,1259317,iRatio0-56,11799
RW1721L01-25,1259317,iRatio0-560,12840
RW1721L01-25,1259317,iRatio0-584,12938
RW1721L01-25,1259317,iRatio0-608,13072
RW1721L01-25,1259317,iRatio0-632,13204
RW1721L01-25,1259317,iRatio0-656,13317
RW1721L01-25,1259317,iRatio0-680,13392
RW1721L01-25,1259317,iRatio0-704,13466
RW1721L01-25,1259317,iRatio0-728,13515
RW1721L01-25,1259317,iRatio0-752,13553
RW1721L01-25,1259317,iRatio0-776,13591
RW1721L01-25,1259317,iRatio0-8,11683
RW1721L01-25,1259317,iRatio0-80,11834
RW1721L01-25,1259317,iRatio0-800,13641
RW1723L03-05,1261631,iRatio0-104,10466
RW1723L03-05,1261631,iRatio0-128,10670
RW1723L03-05,1261631,iRatio0-152,10852
RW1723L03-05,1261631,iRatio0-176,11022
RW1723L03-05,1261631,iRatio0-200,11192
RW1723L03-05,1261631,iRatio0-224,11267
RW1723L03-05,1261631,iRatio0-248,11342
RW1723L03-05,1261631,iRatio0-272,11497
RW1723L03-05,1261631,iRatio0-296,11814
RW1723L03-05,1261631,iRatio0-32,10077
RW1723L03-05,1261631,iRatio0-320,12133
RW1723L03-05,1261631,iRatio0-344,12231
RW1723L03-05,1261631,iRatio0-368,12218
RW1723L03-05,1261631,iRatio0-392,12207
RW1723L03-05,1261631,iRatio0-416,12347
RW1723L03-05,1261631,iRatio0-440,12485
RW1723L03-05,1261631,iRatio0-464,12652
RW1723L03-05,1261631,iRatio0-488,12869
RW1723L03-05,1261631,iRatio0-512,13085
RW1723L03-05,1261631,iRatio0-536,13197
RW1723L03-05,1261631,iRatio0-56,10146
RW1723L03-05,1261631,iRatio0-560,13256
RW1723L03-05,1261631,iRatio0-584,13315
RW1723L03-05,1261631,iRatio0-608,13422
RW1723L03-05,1261631,iRatio0-632,13529
RW1723L03-05,1261631,iRatio0-656,13571
RW1723L03-05,1261631,iRatio0-680,13485
RW1723L03-05,1261631,iRatio0-704,13398
RW1723L03-05,1261631,iRatio0-728,13490
RW1723L03-05,1261631,iRatio0-752,13671
RW1723L03-05,1261631,iRatio0-776,13851
RW1723L03-05,1261631,iRatio0-8,10007
RW1723L03-05,1261631,iRatio0-80,10262
RW1723L03-05,1261631,iRatio0-800,13856
RW1723L03-15,1261631,iRatio0-104,11584
RW1723L03-15,1261631,iRatio0-128,11691
RW1723L03-15,1261631,iRatio0-152,11745
RW1723L03-15,1261631,iRatio0-176,11773
RW1723L03-15,1261631,iRatio0-200,11802
RW1723L03-15,1261631,iRatio0-224,11836
RW1723L03-15,1261631,iRatio0-248,11872
RW1723L03-15,1261631,iRatio0-272,11906
RW1723L03-15,1261631,iRatio0-296,11936
RW1723L03-15,1261631,iRatio0-32,11346
RW1723L03-15,1261631,iRatio0-320,11965
RW1723L03-15,1261631,iRatio0-344,12052
RW1723L03-15,1261631,iRatio0-368,12165
RW1723L03-15,1261631,iRatio0-392,12278
RW1723L03-15,1261631,iRatio0-416,12364
RW1723L03-15,1261631,iRatio0-440,12449
RW1723L03-15,1261631,iRatio0-464,12507
RW1723L03-15,1261631,iRatio0-488,12512
RW1723L03-15,1261631,iRatio0-512,12516
RW1723L03-15,1261631,iRatio0-536,12566
RW1723L03-15,1261631,iRatio0-56,11403
RW1723L03-15,1261631,iRatio0-560,12639
RW1723L03-15,1261631,iRatio0-584,12713
RW1723L03-15,1261631,iRatio0-608,12765
RW1723L03-15,1261631,iRatio0-632,12817
RW1723L03-15,1261631,iRatio0-656,12862
RW1723L03-15,1261631,iRatio0-680,12897
RW1723L03-15,1261631,iRatio0-704,12931
RW1723L03-15,1261631,iRatio0-728,13035
RW1723L03-15,1261631,iRatio0-752,13175
RW1723L03-15,1261631,iRatio0-776,13317
RW1723L03-15,1261631,iRatio0-8,11288
RW1723L03-15,1261631,iRatio0-80,11477
RW1723L03-15,1261631,iRatio0-800,13252
RW1723L03-22,1259317,iRatio0-104,11047
RW1723L03-22,1259317,iRatio0-128,11106
RW1723L03-22,1259317,iRatio0-152,11248
RW1723L03-22,1259317,iRatio0-176,11429
RW1723L03-22,1259317,iRatio0-200,11612
RW1723L03-22,1259317,iRatio0-224,11799
RW1723L03-22,1259317,iRatio0-248,11988
RW1723L03-22,1259317,iRatio0-272,12148
RW1723L03-22,1259317,iRatio0-296,12255
RW1723L03-22,1259317,iRatio0-32,10684
RW1723L03-22,1259317,iRatio0-320,12362
RW1723L03-22,1259317,iRatio0-344,12534
RW1723L03-22,1259317,iRatio0-368,12739
RW1723L03-22,1259317,iRatio0-392,12944
RW1723L03-22,1259317,iRatio0-416,12997
RW1723L03-22,1259317,iRatio0-440,13047
RW1723L03-22,1259317,iRatio0-464,13171
RW1723L03-22,1259317,iRatio0-488,13441
RW1723L03-22,1259317,iRatio0-512,13711
RW1723L03-22,1259317,iRatio0-536,13918
RW1723L03-22,1259317,iRatio0-56,10854
RW1723L03-22,1259317,iRatio0-560,14092
RW1723L03-22,1259317,iRatio0-584,14268
RW1723L03-22,1259317,iRatio0-608,14317
RW1723L03-22,1259317,iRatio0-632,14368
RW1723L03-22,1259317,iRatio0-656,14474
RW1723L03-22,1259317,iRatio0-680,14694
RW1723L03-22,1259317,iRatio0-704,14912
RW1723L03-22,1259317,iRatio0-728,15048
RW1723L03-22,1259317,iRatio0-752,15143
